,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.9999886,1.0,1.0,1.0,1.0,1.4285715e-16,1.0,1.0,1.0,1.0,1.0,1.0
90,0.99982256,1.0,1.0,1.0,1.0,9.174312e-18,1.0,1.0,1.0,1.0,1.0,1.0
91,0.9997395,1.0,1.0,1.0,1.0,6.25e-18,1.0,1.0,1.0,1.0,1.0,1.0
92,0.99891156,1.0,1.0,1.0,1.0,1.497006e-18,1.0,1.0,1.0,1.0,1.0,1.0
93,0.9977816,1.0,1.0,1.0,1.0,7.3529413e-19,1.0,1.0,1.0,1.0,1.0,1.0
94,0.99657357,1.0,1.0,1.0,2e-17,4.8828125e-19,1.0,1.0,1.0,1.0,1.0,1.0
95,0.9956304,1.0,1.0,1.0,1.0,3.7411148e-19,1.0,1.0,1.0,1.0,1.0,1.0
96,0.99521977,1.0,1.0,1.0,1.0,3.4211428e-19,1.0,1.0,1.0,1.0,1.0,1.0
97,0.9951754,1.0,1.0,1.0,1.0,3.3898306e-19,1.0,1.0,1.0,1.0,1.0,1.0
98,0.99536437,1.0,1.0,1.0,1.0,3.527337e-19,1.0,1.0,1.0,1.0,1.0,1.0
99,0.99631786,1.0,1.0,1.0,1.0,4.4365574e-19,1.0,1.0,1.0,1.0,1.0,1.0
100,0.9977799,1.0,1.0,1.0,1.0,7.347539e-19,1.0,1.0,1.0,1.0,1.0,1.0
101,0.99859667,1.0,1.0,1.0,1.0,1.1614402e-18,1.0,1.0,1.0,1.0,1.0,1.0
102,0.99820805,1.0,1.0,1.0,1.0,9.099181e-19,1.0,1.0,1.0,1.0,1.0,1.0
103,0.9979924,1.0,1.0,1.0,1.0,8.123477e-19,1.0,1.0,1.0,1.0,1.0,1.0
104,0.9978257,1.0,1.0,1.0,1.0,7.5018757e-19,1.0,1.0,1.0,1.0,1.0,1.0
105,0.99747247,1.0,1.0,1.0,1.0,6.455778e-19,1.0,1.0,1.0,1.0,1.0,1.0
106,0.99754447,1.0,1.0,1.0,1.0,6.6445185e-19,1.0,1.0,1.0,1.0,1.0,1.0
107,0.997842,1.0,1.0,1.0,1.0,7.558579e-19,1.0,1.0,1.0,1.0,1.0,1.0
108,0.99831915,1.0,1.0,1.0,1.0,9.699321e-19,1.0,1.0,1.0,1.0,1.0,1.0
109,0.99890995,1.0,1.0,1.0,1.0,1.4947683e-18,1.0,1.0,1.0,1.0,1.0,1.0
110,0.9993192,1.0,1.0,1.0,1.0,2.3923445e-18,1.0,1.0,1.0,1.0,1.0,1.0
111,0.9992524,1.0,1.0,1.0,1.0,2.1786492e-18,1.0,1.0,1.0,1.0,1.0,1.0
112,0.99937785,1.0,1.0,1.0,1.0,2.617801e-18,1.0,1.0,1.0,1.0,1.0,1.0
113,0.99930125,1.0,1.0,1.0,1.0,2.3310024e-18,1.0,1.0,1.0,1.0,1.0,1.0
114,0.9990469,1.0,1.0,1.0,1.0,1.7094017e-18,1.0,1.0,1.0,1.0,1.0,1.0
115,0.99896705,1.0,1.0,1.0,1.0,1.5772871e-18,1.0,1.0,1.0,1.0,1.0,1.0
116,0.99868155,1.0,1.0,1.0,1.0,1.2360939e-18,1.0,1.0,1.0,1.0,1.0,1.0
117,0.9988365,1.0,1.0,1.0,1.0,1.4005602e-18,1.0,1.0,1.0,1.0,1.0,1.0
118,0.9986097,1.0,1.0,1.0,1.0,1.172333e-18,1.0,1.0,1.0,1.0,1.0,1.0
119,0.99887735,1.0,1.0,1.0,1.0,1.4513789e-18,1.0,1.0,1.0,1.0,1.0,1.0
120,0.99857056,1.0,1.0,1.0,1.0,1.1402509e-18,1.0,1.0,1.0,1.0,1.0,1.0
121,0.99876964,1.0,1.0,1.0,1.0,1.3245033e-18,1.0,1.0,1.0,1.0,1.0,1.0
122,0.99905676,1.0,1.0,1.0,1.0,1.7271157e-18,1.0,1.0,1.0,1.0,1.0,1.0
123,0.99894583,1.0,1.0,1.0,1.0,1.545595e-18,1.0,1.0,1.0,1.0,1.0,1.0
124,0.9986668,1.0,1.0,1.0,1.0,1.2224938e-18,1.0,1.0,1.0,1.0,1.0,1.0
125,0.9979826,1.0,1.0,1.0,1.0,8.0840744e-19,1.0,1.0,1.0,1.0,1.0,1.0
126,0.9975755,1.0,1.0,1.0,1.0,6.729475e-19,1.0,1.0,1.0,1.0,1.0,1.0
127,0.9959324,1.0,1.0,1.0,1.0,4.0176778e-19,1.0,1.0,1.0,1.0,1.0,1.0
128,0.9946377,1.0,1.0,1.0,1.0,3.0515716e-19,1.0,1.0,1.0,1.0,1.0,1.0
129,0.9937585,1.0,1.0,1.0,1.0,2.623983e-19,1.0,1.0,1.0,1.0,1.0,1.0
130,0.99178857,1.0,1.0,1.0,1.0,1.9984013e-19,1.0,1.0,1.0,1.0,1.0,1.0
131,0.9893058,1.0,1.0,1.0,1.0,1.538225e-19,1.0,1.0,1.0,1.0,1.0,1.0
132,0.98642963,1.0,1.0,1.0,1.0,1.2156577e-19,1.0,1.0,1.0,1.0,1.0,1.0
133,0.98447514,1.0,1.0,1.0,1.0,0.056884423,1.0,1.0,1.0,1.0,1.0,1.0
134,0.9851236,1.0,1.0,1.0,1.0,0.31427258,1.0,1.0,1.0,1.0,1.0,1.0
135,0.98594743,1.0,1.0,1.0,1.0,0.46977243,1.0,1.0,1.0,1.0,1.0,1.0
136,0.9869224,1.0,1.0,1.0,1.0,0.57868844,1.0,1.0,1.0,1.0,1.0,1.0
137,0.98699856,1.0,1.0,1.0,1.0,0.6212173,1.0,1.0,1.0,1.0,1.0,1.0
138,0.98656756,1.0,1e-15,1.0,1.0,0.64006156,1.0,1.0,1.0,1.0,1.0,1.0
139,0.98556215,1.0,6.666667e-17,1.0,1.0,0.6410289,1.0,1.0,1.0,1.0,1.0,1.0
140,0.98513657,1.0,5.263158e-17,1.0,1.0,0.65154296,1.0,1.0,1.0,1.0,1.0,1.0
141,0.9856766,1.0,4.5454544e-17,1.25e-16,1.0,0.6826031,1.0,1.0,1.0,1.0,1.0,1.0
142,0.9859853,1.0,4.5454544e-17,8.474576e-18,4.7619047e-17,0.6937878,1.0,1.0,1.0,1.0,1.0,1.0
143,0.9850592,1.0,6.666667e-17,5.2910054e-18,1.4084507e-17,0.6872369,1.0,1.0,1.0,1.0,1.0,1.0
144,0.9833789,1.0,9.090909e-17,4.8780487e-18,1.1223345e-18,0.6391325,1.0,1.0,1.0,1.0,1.0,1.0
145,0.98211384,1.0,1.25e-16,7.518797e-18,5.540166e-19,0.59923315,1.0,1.0,1.0,1.0,1.0,1.0
146,0.98176533,1.0,2e-16,6.451613e-18,4.240882e-19,0.5809798,1.0,1.0,1.0,1.0,1.0,1.0
147,0.98095655,1.0,3.3333333e-16,3.5842294e-18,3.735525e-19,0.562557,1.0,1.0,1.0,1.0,1.0,1.0
148,0.9785668,1.0,1e-15,4.237288e-18,3.1776296e-19,0.5229076,1.0,1.0,1.0,1.0,1.0,1.0
149,0.9770402,1.0,1.0,3.144654e-18,2.9708853e-19,0.51011133,1.0,1.0,1.0,1.0,1.0,1.0
150,0.9763182,1.0,1e-15,2.4937655e-18,2.664535e-19,0.51300555,1.0,1.0,1.0,1.0,1.0,1.0
151,0.9777389,1.0,3.5714287e-17,3.6630035e-18,2.446184e-19,0.54615635,1.0,1.0,1.0,1.0,1.0,1.0
152,0.97888416,1.0,2.9411763e-17,4.587156e-18,2.379819e-19,0.57729894,1.0,1.0,1.0,1.0,1.0,5.5555554e-17
153,0.97910744,1.0,1.6393443e-17,5.102041e-18,2.31107e-19,0.59014845,1.0,1.0,1.0,1.0,1.0,3.2258065e-17
154,0.97915286,1.0,6.802721e-18,5.882353e-18,2.182453e-19,0.5916091,1.0,1.0,1.0,1.0,1.0,1.7543859e-17
155,0.97929007,1.0,3.3444817e-18,1.2195122e-17,2.1123785e-19,0.5928663,1.0,8.333333e-17,1.0,1.0,1.0,1.4492754e-17
156,0.9786641,1.0,2.7855154e-18,1.2987013e-17,1.9630939e-19,0.57876194,1.0,2.5e-17,1.0,1.0,1.0,1.2987013e-17
157,0.9785673,1.0,2.610966e-18,9.345794e-18,1.8188432e-19,0.56498367,1.0,1.1904762e-17,1.0,1.0,1.0,1.0989011e-17
158,0.9776634,1.0,0.06927711,1.4492754e-17,1.7102788e-19,0.55138683,1.0,1.0526316e-17,1.0,1.0,1.0,9.345794e-18
159,0.9763847,1.0,0.26587301,1.1764706e-17,1.7274141e-19,0.5532607,1.0,1.1111111e-17,1.0,1.0,1.0,8.849558e-18
160,0.976893,1.0,0.3173759,7.751938e-18,1.6963528e-19,0.5573727,1.0,1.5625e-17,1.0,1.0,1.0,5.952381e-18
161,0.9793108,1.0,0.33807266,2.1276596e-17,1.7220596e-19,0.58301115,1.0,2e-16,1.0,1.0,1.0,3.4602076e-18
162,0.9807691,1.0,0.3655006,2e-16,1.917178e-19,0.6175756,1.0,4.5454544e-17,1.0,1.0,1.0,2.4096385e-18
163,0.9799472,1.0,0.3770287,3.125e-17,2.1710813e-19,0.6267435,1.0,4.347826e-17,1.0,1.0,1.0,1.9493177e-18
164,0.9778053,1.0,0.47615632,3.3333334e-17,2.3046785e-19,0.62778264,1.0,4.5454544e-17,1.0,1.0,1.0,1.4641288e-18
165,0.9756679,1.0,0.5238541,2.631579e-17,2.2527597e-19,0.61263525,1.0,3.846154e-17,1.0,1.0,1.0,1.1990408e-18
166,0.9745061,1.0,0.57020056,1.923077e-17,2.2207416e-19,0.59974533,1.0,1.3333333e-17,1.0,1.0,1.0,1.0570824e-18
167,0.9737178,1.0,0.602596,1.04166664e-17,2.092488e-19,0.5915971,1.0,1.1764706e-17,1.0,1.0,1.0,9.680542e-19
168,0.9741171,1.0,0.6262463,7.575758e-18,0.00034199728,0.6121124,1.0,6.0240963e-18,1.0,1.0,1.0,9.14913e-19
169,0.97446615,1.0,0.61150205,5.586592e-18,0.0061079063,0.6177156,1.0,4.8076924e-18,1.0,1.0,1.0,9.242144e-19
170,0.97502047,1.0,0.60631835,2.3310024e-18,0.14878398,0.625384,1.0,5.952381e-18,1.0,1.0,1.0,8.865248e-19
171,0.97584754,1.0,0.60987484,1.9047618e-18,0.23237754,0.6354467,1.0,5.319149e-18,1.0,1.0,1.0,9.337068e-19
172,0.97636396,1.0,0.6159431,1.5974441e-18,0.31880862,0.63643235,1.0,5.050505e-18,1.0,1.0,1.0,1.0141988e-18
173,0.9764125,1.0,0.6418838,2.0283976e-18,0.3907494,0.63518417,1.0,5.7142857e-18,1.0,1.0,1.0,1.2019231e-18
174,0.9762325,1.0,0.65127116,2.173913e-18,0.43082005,0.6288318,1.0,5.2083332e-18,1.0,1.0,1.0,1.345895e-18
175,0.97587967,1.0,0.6630193,3.6630035e-18,0.450773,0.6300657,1.0,4.048583e-18,1.0,1.0,1.0,1.4326647e-18
176,0.9768692,1.0,0.6781557,1.6949152e-17,0.5138602,0.63724625,1.0,4.8780487e-18,1.0,1.0,1.0,1.6420361e-18
177,0.9779982,1.0,0.69563407,3.3333333e-16,0.6123605,0.65443593,1.0,8.7719295e-18,1.0,1.0,1.0,1.754386e-18
178,0.97913724,1.0,0.7189641,1.0,0.67459023,0.65042096,1.0,1.4084507e-17,1.0,1.0,1.0,1.7857142e-18
179,0.9795182,1.0,0.7384891,1.0,0.7199365,0.6508978,1.0,1.25e-17,1.0,1.0,1.0,1.8484288e-18
180,0.9780975,1.0,0.7603404,1.0,0.74478006,0.65007794,1.0,1.010101e-17,1.0,1.0,1.0,1.9880715e-18
181,0.97611874,1.0,0.765512,1.0,0.761717,0.6357293,1.0,8.403362e-18,1.0,1.0,1.0,2.1551724e-18
182,0.9753432,1.0,0.7619865,1.0,0.77683425,0.62586033,1.0,6.329114e-18,1.0,1.0,1.0,2.5188917e-18
183,0.9747479,1.0,0.75928825,1.0,0.7891172,0.6156094,1.0,4.0650406e-18,1.0,1.0,1.0,2.8818443e-18
184,0.97502077,1.0,0.7734388,1.0,0.7884981,0.6165438,1.0,3.4843205e-18,1.0,1.0,1.0,3.3670033e-18
185,0.9744121,1.0,0.7892479,1.0,0.795362,0.6217124,1.0,3.0959753e-18,1.0,1.0,1.0,3.4246576e-18
186,0.9746901,1.0,0.7940819,1.25e-16,0.81013286,0.6350628,1.0,4.366812e-18,1.0,1.0,1.0,3.5714284e-18
187,0.97449434,1.0,0.79455584,1e-16,0.827356,0.63928705,1.0,6.25e-18,1.0,1.0,1.0,3.7735847e-18
188,0.9759397,1.0,0.7878727,1.0,0.83839035,0.6529478,1.0,7.29927e-18,1.0,1.0,1.0,3.861004e-18
189,0.9775873,1.0,0.7801728,1.5625e-17,0.84929645,0.6696427,1.0,5.464481e-18,1.0,1.0,1.0,3.8910506e-18
190,0.97998065,1.0,0.7819391,3.0395136e-18,0.8445943,0.678138,1.0,3.5211267e-18,1.0,1.0,1.0,3.968254e-18
191,0.9823591,1.0,0.7783884,1.8518518e-18,0.8509763,0.6931397,1.0,4.1152264e-18,1.0,1.0,1.0,4.1666667e-18
192,0.98323715,1.0,0.7752381,1.367989e-18,0.844647,0.69577354,1.0,5.464481e-18,1.0,1.0,1.0,4.2194094e-18
193,0.98425275,1.0,0.79451925,1.0482181e-18,0.8266524,0.71359694,1.0,8.064516e-18,1.0,1.0,1.0,4.1841004e-18
194,0.9852402,1.0,0.7961035,8.071025e-19,0.79540896,0.7231649,1.0,1.20481925e-17,1.0,1.0,1.0,4.2918456e-18
195,0.98443836,1.0,0.7877784,6.2421975e-19,0.76457053,0.70621985,1.0,2.5e-17,1.0,1.0,1.0,4.587156e-18
196,0.984519,1.0,0.7825142,4.970179e-19,0.75126004,0.7067169,1.0,1.923077e-17,1.0,1.0,1.0,4.9504952e-18
197,0.9841628,1.0,0.77468026,4.393673e-19,0.7376707,0.70129263,1.0,3.7453183e-18,1.0,1.0,1.0,4.9504952e-18
198,0.9841382,1.0,0.77612394,3.866976e-19,0.7349027,0.7057836,1.0,1.7301038e-18,1.0,1.0,1.0,4.9504952e-18
199,0.98390293,1.0,0.7842305,3.832886e-19,0.73456943,0.70081747,1.0,0.18685122,1.0,1.0,1.0,5.1813473e-18
200,0.98243815,1.0,0.8265046,4.28449e-19,0.756876,0.6866725,1.0,0.33656174,1.0,1.0,1.0,5.376344e-18
201,0.9810105,1.0,0.8430852,4.5351475e-19,0.78201073,0.68275535,1.0,0.4526749,1.0,1.0,1.0,5.263158e-18
202,0.9817627,1.0,0.841981,4.5599634e-19,0.7946028,0.69252175,1.0,0.46166667,1.0,1.0,1.0,5.235602e-18
203,0.9837209,1.0,0.839396,4.6360687e-19,0.7958806,0.72248393,1.0,0.45442536,1.0,1.0,1.0,5.2910054e-18
204,0.98587024,1.0,0.8427948,4.8169555e-19,0.79576063,0.76287353,1.0,0.42474002,1.0,1.0,1.0,5.1813473e-18
205,0.9857688,1.0,0.85981524,5.0175613e-19,0.7990835,0.7740859,1.0,0.47850853,1.0,1.0,1.0,5.102041e-18
206,0.9845554,1.0,0.87332624,5.4229935e-19,0.7831314,0.75618255,1.0,0.43377483,1.0,1.0,1.0,5.0761423e-18
207,0.98491496,5e-16,0.8822924,5.8139537e-19,0.7508711,0.72645307,1.0,0.4116829,1.0,1.0,1.0,4.901961e-18
208,0.98602265,2.7777777e-17,0.8865624,6.0386475e-19,0.72887754,0.7039683,1.0,0.39538416,1e-15,1.0,1.0,4.8076924e-18
209,0.9863957,1.0526316e-17,0.88844043,5.7504314e-19,0.7135048,0.6809291,1.0,0.40101954,2e-16,1.0,1.0,4.830918e-18
210,0.98614645,7.936508e-18,0.89391506,4.3878897e-19,0.70149213,0.66926914,1.0,0.41750842,4.1666666e-17,1.0,1.0,5.0251255e-18
211,0.9865212,7.936508e-18,0.9023893,3.7078234e-19,0.6970445,0.67981315,1.0,0.43114436,2.631579e-17,1.0,1.0,5.050505e-18
212,0.9869158,5.882353e-18,0.90309364,3.5285816e-19,0.6957012,0.6927398,1.0,0.42509073,1.5625e-17,1.0,1.0,5.4945054e-18
213,0.9875021,5.0761423e-18,0.87863606,3.1279326e-19,0.6999348,0.7096232,1.0,0.4315438,1.1235955e-17,1.0,1.0,5.8139535e-18
214,0.9867545,4.1493774e-18,0.84050417,2.8851703e-19,0.71024334,0.7169291,1.0,0.4255,7.751938e-18,1.0,1.0,5.9171596e-18
215,0.9859576,2.7247956e-18,0.81832993,2.5720165e-19,0.7242538,0.72213113,1.0,0.48721474,5.7471264e-18,1.0,1.0,5.882353e-18
216,0.9868969,1.912046e-18,0.78725874,2.2568269e-19,0.74716735,0.7435512,1.0,0.6045902,4.1841004e-18,1.0,1.0,4.62963e-18
217,0.9872282,1.4947683e-18,0.7731653,2.0759809e-19,0.75387526,0.75831103,1.0,0.62596965,2.9154518e-18,1.0,1.0,4.4444443e-18
218,0.986827,1.490313e-18,0.7538789,1.9234468e-19,0.7603012,0.76648027,1.0,0.63839734,2.2421525e-18,1.0,1.0,3.690037e-18
219,0.986027,1.0131712e-18,0.74927026,1.9252984e-19,0.76240283,0.7628575,1.0,0.58848614,1.8018018e-18,1.0,1.0,3.215434e-18
220,0.9852736,8.2236844e-19,0.7432402,1.939112e-19,0.76743424,0.75977,1.0,0.58121157,1.5797788e-18,1.0,1.0,3.322259e-18
221,0.9833595,7.347539e-19,0.7419059,2.0136931e-19,0.7676984,0.74884474,1.0,0.5184231,1.3661202e-18,1.0,1.0,3.3898306e-18
222,0.98318505,6.779661e-19,0.74633735,2.1362956e-19,0.78697765,0.7636999,1.0,0.5084167,1.1750881e-18,1.0,1.0,3.472222e-18
223,0.9834726,6.3211126e-19,0.7228787,2.354049e-19,0.828709,0.7866655,1.0,0.58066297,9.99001e-19,1.0,1.0,3.7313435e-18
224,0.9823471,5.630631e-19,0.6725389,2.7329872e-19,0.85498244,0.7773396,1.0,0.73888886,9.017133e-19,1.0,1.0,4.6082947e-18
225,0.98223096,5.624297e-19,0.64609694,2.7979855e-19,0.85875237,0.77493036,1.0,0.79001784,8.6281276e-19,1.0,1.0,5.7471264e-18
226,0.9829181,5.2273917e-19,0.6174154,2.9103608e-19,0.85762835,0.7822701,1.0,0.7478434,8.2712984e-19,1.0,1.0,9.9009905e-18
227,0.98494565,4.9776007e-19,0.58442044,3.0048078e-19,0.85286105,0.7991509,1.0,0.67353743,7.898894e-19,1.0,1.0,1.6393443e-17
228,0.98524415,4.6641794e-19,0.5490928,3.1075203e-19,0.85470825,0.8020481,1.0,0.663161,7.662835e-19,1.0,1.0,2.7027026e-17
229,0.9846647,4.330879e-19,0.49328244,2.7472527e-19,0.8503786,0.79189664,1.0,0.67727673,7.4294204e-19,1.0,1.0,2e-17
